(2013-11-03 04:01:12.99,2013-11-03 04:01:12.126,5)
(2013-11-03 04:01:12.106,2013-11-03 04:01:12.130,5)
(2013-11-03 04:01:12.126,2013-11-03 04:01:12.133,5)
(2013-11-03 04:01:12.130,2013-11-03 04:01:12.146,5)
(2013-11-03 04:01:12.133,2013-11-03 04:01:12.152,5)
(2013-11-03 04:01:12.146,2013-11-03 04:01:12.157,5)
(2013-11-03 04:01:12.152,2013-11-03 04:01:12.178,5)
(2013-11-03 04:01:12.157,2013-11-03 04:01:12.183,5)
(2013-11-03 04:01:12.178,2013-11-03 04:01:12.187,5)
(2013-11-03 04:01:12.183,2013-11-03 04:01:12.199,5)
(2013-11-03 04:01:12.187,2013-11-03 04:01:12.206,5)
(2013-11-03 04:01:12.199,2013-11-03 04:01:12.226,5)
(2013-11-03 04:01:12.206,2013-11-03 04:01:12.230,5)
(2013-11-03 04:01:12.226,2013-11-03 04:01:12.233,5)
(2013-11-03 04:01:12.230,2013-11-03 04:01:12.246,5)
(2013-11-03 04:01:12.233,2013-11-03 04:01:12.252,5)
(2013-11-03 04:01:12.246,2013-11-03 04:01:12.257,5)
(2013-11-03 04:01:12.252,2013-11-03 04:01:12.278,5)
(2013-11-03 04:01:12.257,2013-11-03 04:01:12.283,5)
(2013-11-03 04:01:12.278,2013-11-03 04:01:12.287,5)
(2013-11-03 04:01:12.283,2013-11-03 04:01:12.299,5)
(2013-11-03 04:01:12.287,2013-11-03 04:01:12.306,5)
(2013-11-03 04:01:12.299,2013-11-03 04:01:12.326,5)
(2013-11-03 04:01:12.306,2013-11-03 04:01:12.330,5)
(2013-11-03 04:01:12.326,2013-11-03 04:01:12.333,5)
(2013-11-03 04:01:12.330,2013-11-03 04:01:12.346,5)
(2013-11-03 04:01:12.333,2013-11-03 04:01:12.352,5)
(2013-11-03 04:01:12.346,2013-11-03 04:01:12.357,5)
(2013-11-03 04:01:12.352,2013-11-03 04:01:12.378,5)
(2013-11-03 04:01:12.357,2013-11-03 04:01:12.383,5)
(2013-11-03 04:01:12.378,2013-11-03 04:01:12.387,5)
(2013-11-03 04:01:12.383,2013-11-03 04:01:12.399,5)
(2013-11-03 04:01:12.387,2013-11-03 04:01:12.406,5)
(2013-11-03 04:01:12.399,2013-11-03 04:01:12.426,5)
(2013-11-03 04:01:12.406,2013-11-03 04:01:12.430,5)
(2013-11-03 04:01:12.426,2013-11-03 04:01:12.433,5)
(2013-11-03 04:01:12.430,2013-11-03 04:01:12.446,5)
(2013-11-03 04:01:12.433,2013-11-03 04:01:12.452,5)
(2013-11-03 04:01:12.446,2013-11-03 04:01:12.457,5)
(2013-11-03 04:01:12.452,2013-11-03 04:01:12.478,5)
(2013-11-03 04:01:12.457,2013-11-03 04:01:12.483,5)
(2013-11-03 04:01:12.478,2013-11-03 04:01:12.487,5)
(2013-11-03 04:01:12.483,2013-11-03 04:01:12.499,5)
(2013-11-03 04:01:12.487,2013-11-03 04:01:12.506,5)
(2013-11-03 04:01:12.499,2013-11-03 04:01:12.526,5)
(2013-11-03 04:01:12.506,2013-11-03 04:01:12.530,5)
(2013-11-03 04:01:12.526,2013-11-03 04:01:12.533,5)
(2013-11-03 04:01:12.530,2013-11-03 04:01:12.546,5)
(2013-11-03 04:01:12.533,2013-11-03 04:01:12.552,5)
(2013-11-03 04:01:12.546,2013-11-03 04:01:12.557,5)
(2013-11-03 04:01:12.552,2013-11-03 04:01:12.578,5)
(2013-11-03 04:01:12.557,2013-11-03 04:01:12.583,5)
(2013-11-03 04:01:12.578,2013-11-03 04:01:12.587,5)
(2013-11-03 04:01:12.583,2013-11-03 04:01:12.598,5)
(2013-11-03 04:01:12.587,2013-11-03 04:01:12.606,5)
(2013-11-03 04:01:12.598,2013-11-03 04:01:12.626,5)
(2013-11-03 04:01:12.606,2013-11-03 04:01:12.630,5)
(2013-11-03 04:01:12.626,2013-11-03 04:01:12.633,5)
(2013-11-03 04:01:12.630,2013-11-03 04:01:12.646,5)
(2013-11-03 04:01:12.633,2013-11-03 04:01:12.652,5)
(2013-11-03 04:01:12.646,2013-11-03 04:01:12.657,5)
(2013-11-03 04:01:12.652,2013-11-03 04:01:12.678,5)
(2013-11-03 04:01:12.657,2013-11-03 04:01:12.683,5)
(2013-11-03 04:01:12.678,2013-11-03 04:01:12.687,5)
(2013-11-03 04:01:12.683,2013-11-03 04:01:12.698,5)
(2013-11-03 04:01:12.687,2013-11-03 04:01:12.706,5)
(2013-11-03 04:01:12.698,2013-11-03 04:01:12.726,5)
(2013-11-03 04:01:12.706,2013-11-03 04:01:12.730,5)
(2013-11-03 04:01:12.726,2013-11-03 04:01:12.733,5)
